X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
49.96513367,-15.70211027,test,4.909241225573153E-4,59.70668618508062,0.7458529750528003
48.19586,-13.35311,test,0.0022671461888203507,88.95026581989552,0.9982109945338267
49.40668515,-18.13636496,test,1.3186511310688746E-4,23.010027088802868,0.3078466386299926
48.452222,-13.678611,test,0.0020717045239799854,87.48814084783524,0.9969135936813338
48.231634,-13.35114,test,0.001972268188934093,86.90105320067607,0.9959266408166482
50.44626245,-15.19963483,test,4.6643626564187235E-4,57.63375825458012,0.7278802460760863
50.000238,-15.763644,test,4.6980394820809627E-4,57.9293434764128,0.7304253674933692
49.065119,-12.917965,test,2.1409015617026317E-4,34.52326724126334,0.4497502828166793
49.200683,-12.50272,test,0.002664968327044143,90.34471728290075,0.9994104506428562
49.487693,-12.637935,test,5.982471082060339E-4,65.78168785749928,0.8116228732824995
49.76030605,-16.16679831,test,2.8675551815888546E-4,40.73608044555133,0.5507356057293713
49.69005277,-13.17364912,test,1.882170344397727E-4,31.64229796648671,0.4085560845695393
48.192367,-14.0026,test,5.487946260935313E-4,63.14852059171988,0.7837500540194547
49.903852,-16.924781,test,9.844713999662411E-4,74.78944545497673,0.9358803340263476
49.36227,-12.581305,test,4.965940612878817E-4,60.07965600068154,0.7498422011106692
48.151664,-13.303772,test,0.0023707944772033496,89.1882605903067,0.9986602989367288
49.177035,-12.874455,test,0.0010799817574574959,76.59886886932985,0.9508810303830273
49.1614151,-12.54705686,test,0.001874572272239547,85.87085627019404,0.9946501299908946
50.04140925,-15.71928875,test,5.390678578564414E-4,62.55193460977366,0.7778004549932358
47.949772,-18.93162,test,3.160342685721172E-5,6.035921702047328,0.08440771857463225
49.36487696,-18.07900106,test,1.6208797328386105E-4,27.750120721763448,0.3638237339153201
49.343677,-12.247743,test,0.0012927269001763676,80.03728211995706,0.9728706743214006
49.47489,-12.722746,test,7.093145825778197E-4,69.91494766983583,0.8618236758630963
48.89305,-17.41558,test,2.2530970008042117E-5,4.255340549187394,0.060933455525767344
48.35854824,-14.02064112,test,3.602430743484882E-4,47.60739915063539,0.6340280362616217
50.020455,-15.789352,test,4.877131106026513E-4,59.51484155304918,0.7435656377446725
49.171666,-12.486666,test,0.0022947438402855353,88.99839238621621,0.9983435890377373
47.0,-20.0,test,1.0481880635891131E-5,1.6873719181999511,0.028824367830466047
